signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,long_return,short_return,strategy_return,benchmark_return,vw_benchmark_return,long_count,short_count,style_count,strategy_cumulative,benchmark_cumulative,excess_return,vw_benchmark_cumulative,vw_excess_return
1993-12-31,1993-12-31,1994-12-30,1994-02-28,1993-12-31,1994-02-28,-0.0142575842595169,0.0,-0.0142575842595169,-0.015535572595591752,-0.019399648968159818,6,0,4,1.6422027564524235,1.6967913504182137,0.0012779883360748527,1.6906550215455338,0.005142064708642919
1993-12-31,1993-12-31,1994-12-30,1994-03-31,1993-12-31,1994-03-31,-0.046154408995029234,0.0,-0.046154408995029234,-0.04535668635160693,-0.045919736967190115,6,0,4,1.566407858778354,1.6198305173331753,-0.0007977226434223023,1.6130205876539039,-0.00023467202783911817
1993-12-31,1993-12-31,1994-12-30,1994-04-29,1993-12-31,1994-04-29,0.012778398548292758,0.0,0.012778398548292758,0.004658938717824195,0.008746066627497055,6,0,4,1.5864240426870018,1.627377208446692,0.008119459830468564,1.6271281731850493,0.004032331920795704
1993-12-31,1993-12-31,1994-12-30,1994-05-31,1993-12-31,1994-05-31,0.001712401451465683,0.0,0.001712401451465683,0.002659432020766626,0.004429220633232625,6,0,4,1.5891406375203392,1.631705107504701,-0.0009470305693009429,1.6343350828626346,-0.0027168191817669423
1993-12-31,1993-12-31,1994-12-30,1994-06-30,1993-12-31,1994-06-30,-0.03204802962731243,0.0,-0.03204802962731243,-0.02970037192164057,-0.027926651676032952,6,0,4,1.5382118112871213,1.583242858945371,-0.0023476577056718607,1.5886935762816095,-0.004121377951279478
1993-12-31,1993-12-31,1994-12-30,1994-07-29,1993-12-31,1994-07-29,0.02975546188266811,0.0,0.02975546188266811,0.024021563539014502,0.025605211823484315,6,0,4,1.5839820142053451,1.6212748278792182,0.005733898343653607,1.629372411824909,0.0041502500591837944
1993-12-31,1993-12-31,1994-12-30,1994-08-31,1993-12-31,1994-08-31,0.05670131079979146,0.0,0.05670131079979146,0.04464861767456019,0.04404797091192903,6,0,4,1.6737958706940823,1.6936625078145857,0.012052693125231273,1.7011429604256723,0.012653339887862429
1993-12-31,1993-12-31,1994-12-30,1994-09-30,1993-12-31,1994-09-30,-0.012551349049409175,0.0,-0.012551349049409175,-0.013014452801692725,-0.019328252774935335,6,0,4,1.6527874744835411,1.6716204170446363,0.00046310375228355086,1.668262839280263,0.006776903725526161
1993-12-31,1993-12-31,1994-12-30,1994-10-31,1993-12-31,1994-10-31,0.017403132452405958,0.0,0.017403132452405958,0.009686910716389241,0.01759646368468819,6,0,4,1.6815511538176557,1.687813254776241,0.007716221736016717,1.697618365748173,-0.0001933312322822331
1993-12-31,1993-12-31,1994-12-30,1994-11-30,1993-12-31,1994-11-30,-0.02976347960632516,0.0,-0.02976347960632516,-0.039764705078784726,-0.0399053063928456,6,0,4,1.6315023403440114,1.620697858472,0.010001225472459567,1.6298743847248702,0.010141826786520439
1993-12-31,1993-12-31,1994-12-30,1994-12-30,1993-12-31,1994-12-30,0.010869487497781782,0.0,0.010869487497781782,0.01231945056367841,0.00962344029617603,6,0,4,1.6492359346349823,1.6406639656181052,-0.0014499630658966287,1.6455593835565367,0.0012460472016057513
1994-12-30,1994-12-30,1995-12-29,1995-01-31,1994-12-30,1995-01-31,0.01499946083986248,0.0,0.01499946083986248,0.004572997477429454,0.0054263465529197615,9,0,4,1.6739735844522337,1.6481667177941863,0.010426463362433027,1.6544887590451236,0.00957311428694272
1994-12-30,1994-12-30,1995-12-29,1995-02-28,1994-12-30,1995-02-28,0.0480826732428607,0.0,0.0480826732428607,0.03774719253527716,0.03851573701252521,9,0,4,1.7544627093306309,1.7103803842209995,0.010335480707583541,1.718212612978685,0.009566936230335492
1994-12-30,1994-12-30,1995-12-29,1995-03-31,1994-12-30,1995-03-31,0.028013631278175626,0.0,0.028013631278175626,0.025917806763582543,0.026747347460980453,9,0,4,1.8036115807611282,1.7547096925114614,0.002095824514593083,1.7641702427498651,0.0012662838171951726
1994-12-30,1994-12-30,1995-12-29,1995-04-28,1994-12-30,1995-04-28,0.026301031351738814,0.0,0.026301031351738814,0.01831805310717602,0.02341016661288573,9,0,4,1.851048425493086,1.7868525578465628,0.007982978244562795,1.8054697620661344,0.002890864738853083
1994-12-30,1994-12-30,1995-12-29,1995-05-31,1994-12-30,1995-05-31,0.03058174501591009,0.0,0.03058174501591009,0.026623128131896313,0.029136152821623733,9,0,4,1.9076567164536171,1.8344241624469184,0.003958616884013777,1.8580742049685137,0.0014455921942863569
1994-12-30,1994-12-30,1995-12-29,1995-06-30,1994-12-30,1995-06-30,0.03824549900830718,0.0,0.03824549900830718,0.035265167663414705,0.0359470800430436,9,0,4,1.9806159995109345,1.8991154381014284,0.0029803313448924715,1.9248665471404316,0.002298418965263574
1994-12-30,1994-12-30,1995-12-29,1995-07-31,1994-12-30,1995-07-31,0.0451259229864018,0.0,0.0451259229864018,0.045849322778007566,0.04848375335666894,9,0,4,2.0699931245705003,1.9861885948156377,-0.0007233997916057666,2.018191302056491,-0.0033578303702671425
